,accuracy,f1,precision,recall,specificity,auroc,aupr,confusion_matrix
0,0.7847702957835117,0.8075407990996061,0.7544689800210305,0.8686440677966102,0.6939711664482306,0.7813076171224205,0.845697493071816,"[[1059  467]
 [ 217 1435]]"
